name,lat,lon,分類,説明,住所,備考
長房小学校,35.65783527767149,139.30069642201425,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,長房町340－4
船田小学校,35.657868851102045,139.2891099380189,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,長房町1041－2
館小中学校 本校舎,35.63047118783687,139.28812577211977,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,館町1097-15
椚田小学校,35.636642876225054,139.3023217179745,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,椚田町571－2
緑が丘小学校,35.622605985709534,139.30998739462322,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,寺田町405－5
元八王子小学校,35.66970410746076,139.29188091374226,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,弐分方町761
元八王子東小学校,35.671304116162695,139.30434116868946,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,叶谷町1521
上壱分方小学校,35.684868521978494,139.28395057176493,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上壱分方町799－2
城山小学校,35.65912633082351,139.27767131941675,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,元八王子町2－1767
弐分方小学校,35.67178681151408,139.28866373087166,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,弐分方町520－1
横川小学校,35.6672953771124,139.30764441714737,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,横川町305
恩方第二小学校,35.67271468497567,139.21047612483446,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上恩方町2193
元木小学校,35.68123329580707,139.26443185244682,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,下恩方町515－1
川口小学校,35.6924199455272,139.28036430115532,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,川口町3675
美山小学校,35.69070064612975,139.24830788928756,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,美山町1892
松枝小学校,35.68517201940575,139.30230336520705,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,楢原町601－13
加住小中学校　本校舎,35.702086749214665,139.3168092681936,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,加住町1－191
由井第一小学校,35.645687696842344,139.35608636118965,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,打越町348－1
由井第三小学校,35.642827258021256,139.32713790226416,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,小比企町1201
片倉台小学校,35.631369656422486,139.34611093754407,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,片倉町1318
高嶺小学校,35.62848377391407,139.3507367130152,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,北野台4－21－1
みなみ野小学校（みなみ野小中学校）,35.63270249462253,139.32316929278983,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,みなみ野6－14－1
七国小学校,35.62070354031823,139.32082794301326,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,七国5－27－1
浅川小学校,35.640593280895445,139.28190934197912,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,初沢町1335
東浅川小学校,35.64277312501877,139.28664457040915,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,東浅川町550－22
由木中央小学校,35.6300729480805,139.3832536062615,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,下柚木25
由木西小学校,35.62325804205251,139.36127686408452,指定緊急避難場所（一時避難場所）風水害［屋内］（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上柚木538－1
鹿島小学校,35.633916870718835,139.42613187869986,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,鹿島13
松が谷小学校,35.6286458102254,139.4143934837967,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,松が谷12
中山小学校,35.62581869440587,139.35843499077362,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,中山1155
柏木小学校,35.61031441001293,139.38353291382364,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,南大沢3－3
宮上小学校,35.61062867011604,139.37107581209537,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,南大沢5－10
秋葉台小学校,35.62474412861212,139.40572618489318,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,別所2－5
別所小学校,35.61398918865447,139.3955184702513,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,別所2－44
愛宕小学校,35.619404872881134,139.37276983033627,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上柚木3－20
松木小学校,35.62218072145623,139.39399726696564,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,松木57－3
下柚木小学校,35.62248739823589,139.3803570299825,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,下柚木3－9
上柚木小学校,35.616285041273315,139.36887274801535,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上柚木3－15
長池小学校,35.611299073468594,139.38851334712078,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,別所1-55
鑓水小学校,35.6132589745298,139.3630138987295,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,鑓水2－74
第一中学校,35.66997994948416,139.3616699382516,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,石川町2957－1
第七中学校,35.65047300445806,139.31628154198825,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,散田町2－2－1
ひよどり山中学校,35.67551501662341,139.33861125613043,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,暁町3－1－1
石川中学校,35.68372735882435,139.3574278907882,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,久保山町2－55
横山中学校,35.64885054386831,139.30271470977698,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。［一時避難場所］-風水害（屋内）,避難勧告等を発令した際に、避難する場所として開設する施設です。,散田町5－22－36
館小中学校　分校舎,35.62785510714112,139.29094040993468,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,館町2786
椚田中学校,35.63414831310323,139.30794284003662,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,椚田町172
元八王子中学校,35.67230841065112,139.2935435977496,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,大楽寺町415
横川中学校,35.66866505059513,139.3054726490411,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,横川町364
城山中学校,35.66937060763828,139.28199444074744,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,川町792－2
川口中学校,35.69391016859518,139.2840277430132,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,川口町2555
由井中学校,35.64503575503092,139.33983054471364,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,片倉町553
打越中学校,35.6453582732319,139.35794595473945,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,打越町349－1
みなみ野中学校（みなみ野小中学校）,35.632769801610166,139.32207484348908,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,みなみ野6－14－2
七国中学校,35.6208764620088,139.32201382948418,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,七国6－41－1
浅川中学校,35.638581602621,139.28013248012817,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,初沢町1370
陵南中学校,35.645821611704434,139.29373436195317,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,東浅川町553－9
由木中学校,35.626861657204635,139.3852922609317,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,下柚木2－34－2
松が谷中学校,35.63049627482224,139.41762477999058,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,松が谷23
南大沢中学校,35.60880657900704,139.38026990463393,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,南大沢3－7
宮上中学校,35.61323593772255,139.37329543756474,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,南大沢5－5
上柚木中学校,35.617974787950494,139.37068457281427,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上柚木3－17
松木中学校,35.61812606670778,139.39188180030362,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,別所1－34－1
鑓水中学校,35.61282461400872,139.36040337556474,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,鑓水2－67
高尾山学園（小・中学部）,35.62469986031114,139.28860547294317,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,館町1097-30
大和田市民センター,35.6629450789153,139.35186131390003,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,大和田町5-9-1
子安市民センター,35.65095824802153,139.3445900725735,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,子安町2-6-1
由木中央市民センター,35.627188473031126,139.38281608354083,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,下柚木2-10-6
由井市民センター,35.64127961172933,139.3401123347709,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,片倉町702-1
北野市民センター,35.645270457591586,139.3545780835054,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,北野町545-3きたのタウンビル7・8階
元八王子市民センター,35.68310381239356,139.28621002882832,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上壱分方町747-1
由木東市民センター,35.63427507059,139.42162557618084,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,鹿島111-1
中野市民センター,35.681779880049156,139.3185616220374,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,中野町2726-7
石川市民センター,35.68040545958233,139.36449020538885,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,石川町438
恩方市民センター,35.67409230536467,139.26874424683015,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,西寺方町260-4
台町市民センター,35.655078323190686,139.32015099560212,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,台町3-20-1
南大沢市民センター,35.61209316936385,139.37927738146985,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,南大沢2-27南大沢総合ｾﾝﾀｰ3F
川口市民センター,35.68654682122589,139.29892448872448,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,川口町3838川口やまゆり館内
加住市民センター,35.69953262931188,139.32383376573063,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,加住町1-338
横山南市民センター,35.63376931334351,139.31069187479378,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。指定緊急避難場所［一時避難場所］-風水害（屋内）,避難勧告等を発令した際に、避難する場所として開設する施設です。,椚田町137－3
稲荷山行政資料保管等施設（旧稲荷山小学校）,35.62052137337032,139.30006059736053,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,寺田町1455－3
デジタルハリウッド大学,35.63024766575328,139.42176798224844,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,松が谷1
夕やけ小やけふれあいの里,35.66899707933046,139.21699577843071,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,上恩方町2030
八王子拓真高等学校,35.65491710079724,139.31724797160226,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,台町3－25－1
南多摩中等教育学校,35.66059135412559,139.34410718695526,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,明神町4－20－1
片倉高等学校,35.62986536267027,139.34027793527335,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,片倉町1643
八王子東高等学校,35.66204255373837,139.36470687021324,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,高倉町68－1
八王子北高等学校,35.68563731918771,139.30345790932904,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,楢原町601
松が谷高等学校,35.62876311066823,139.4104474666069,指定緊急避難場所（一時避難場所）風水害［屋内］,避難勧告等を発令した際に、避難する場所として開設する施設です。,松が谷1772
