name,lat,lon,分類,説明,住所,備考
柏木小学校,35.61031441001293,139.38353291382364,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,南大沢3－3
南大沢小学校,35.60846841898955,139.374368017195,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,南大沢4－18
宮上小学校,35.61062867011604,139.37107581209537,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,南大沢5－10
秋葉台小学校,35.62474412861212,139.40572618489318,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。地震［屋外］,別所2－5
別所小学校,35.61398918865447,139.3955184702513,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,別所2－44
愛宕小学校,35.619404872881134,139.37276983033627,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,上柚木3－20
松木小学校,35.62218072145623,139.39399726696564,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,松木57－3
下柚木小学校,35.62248739823589,139.3803570299825,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,下柚木3－9
上柚木小学校,35.616285041273315,139.36887274801535,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,上柚木3－15
長池小学校,35.611299073468594,139.38851334712078,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,別所1-55
